station_id;station_name;station_desc;station_lat;station_lon;stop_sequence;route_id;service_id;direction_id;service_short_name;long_name_first;long_name_last
2628;Mairie des Lilas;Place du Colonel Fabien - 93045;48.8800510617727;2.41566020606423;1;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2928;Porte des Lilas;Rue de Belleville - 75120;48.8769382235089;2.40637656692978;2;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
3136;Télégraphe;Rue de Belleville - 75120;48.8755224492457;2.39867651114495;3;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2808;Place des Fêtes;Rue de Crimée - 75119;48.8767294689067;2.39314603176784;4;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2492;Jourdain;7 rue du Jourdain - 75120;48.875248294625;2.38932943415264;5;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2948;Pyrénées;401 rue des Pyrénées - 75120;48.8738211723367;2.3848863721979;6;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2076;Belleville;Terre-plein face au 1 boulevard de la Villette - 75119;48.8719457979749;2.3767510413738;7;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2444;Goncourt Hôpital Saint-Louis;152 avenue Parmentier - 75110;48.870015355247;2.37076879902147;8;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2984;République;Av de la République - 75111;48.8674108288354;2.36358782555805;9;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2032;Arts-et-Métiers;Rue des Vertus - 75103;48.8655518636348;2.35610815512031;10;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2964;Rambuteau;Centre Georges Pompidou - 75104;48.8611933956416;2.35328695987071;11;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2464;Hôtel de Ville;Rue du Renard - 75104;48.8573559271695;2.35207356685872;12;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2224;Châtelet;Théâtre du Châtelet - 75101;48.8572036455044;2.34722471105584;13;1197616;2280382;0;11;MAIRIE DES LILAS;CHATELET
2224;Châtelet;Théâtre du Châtelet - 75101;48.8572036455044;2.34722471105584;1;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2464;Hôtel de Ville;Rue du Renard - 75104;48.8573559271695;2.35207356685872;2;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2964;Rambuteau;Centre Georges Pompidou - 75104;48.8611933956416;2.35328695987071;3;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2032;Arts-et-Métiers;Rue des Vertus - 75103;48.8655518636348;2.35610815512031;4;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2984;République;Av de la République - 75111;48.8674108288354;2.36358782555805;5;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2444;Goncourt Hôpital Saint-Louis;152 avenue Parmentier - 75110;48.870015355247;2.37076879902147;6;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2076;Belleville;Terre-plein face au 1 boulevard de la Villette - 75119;48.8719457979749;2.3767510413738;7;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2948;Pyrénées;401 rue des Pyrénées - 75120;48.8738211723367;2.3848863721979;8;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2492;Jourdain;7 rue du Jourdain - 75120;48.875248294625;2.38932943415264;9;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2808;Place des Fêtes;Rue de Crimée - 75119;48.8767294689067;2.39314603176784;10;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
3136;Télégraphe;Rue de Belleville - 75120;48.8755224492457;2.39867651114495;11;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2928;Porte des Lilas;Rue de Belleville - 75120;48.8769382235089;2.40637656692978;12;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2628;Mairie des Lilas;Place du Colonel Fabien - 93045;48.8800510617727;2.41566020606423;13;1197617;2280382;1;11;MAIRIE DES LILAS;CHATELET
2604;Mairie d'Issy;Rue du Général Leclerc - 92040;48.8243465260184;2.27356582960065;1;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2272;Corentin-Celton;Rue Ernest Renan - 92040;48.8946815419881;2.38230219397424;2;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2920;Porte de Versailles;Palais des Sports - 75115;48.832253452749;2.28786413781919;3;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2264;Convention;337 rue de Vaugirard - 75115;48.8371369495626;2.29639609015556;4;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
3172;Vaugirard Adolphe Chérioux;Square de Vergenne - 75115;48.8394392812395;2.30107804247393;5;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
3200;Volontaires;25 rue des Volontaires - 75115;48.8414184426777;2.30799364938666;6;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2764;Pasteur;183 rue de Vaugirard - 75115;48.8420128040577;2.31329004383549;7;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2376;Falguière;138 rue du Cherche-Midi - 75115;48.844323383002;2.3175646761806;8;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2708;Montparnasse-Bienvenue;Raoul Dautry place. SNCF Montparnasse - 75114;48.8420770201873;2.32101044955512;9;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2728;Notre-Dame des Champs;Terre-plein face au 112 boulevard Raspail - 75106;48.8447830483301;2.32844448329272;10;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2980;Rennes;Terre-plein face au 78 boulevard Raspail - 75106;48.8481982688248;2.32802174862811;11;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
3108;Sèvres-Babylone;Square Boucicaut - 75107;48.8509392884308;2.32611465482228;12;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
3020;Rue du Bac;Terre-plein face au 2 boulevard Raspail - 75107;48.8558913378155;2.32570499389931;13;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
3120;Solférino;Rue de Solférino - 75107;48.8585333595082;2.32308924878721;14;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2040;Assemblée Nationale;Angle avec le 239 bd Saint-Germain et la rue de Courty - 75107;48.8614539042949;2.32030969050736;15;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2260;Concorde;Place de la Concorde - 75108;48.8656780964178;2.32119377180187;16;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2600;Madeleine;Rue De Sèze - 75108;48.8697947152178;2.32461201202227;17;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
3064;Saint-Lazare;Rue de l' Arcade - 75108;48.8760678143526;2.32418810077101;18;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
3152;Trinité-d'Estienne d'Orves;50 rue de Chateaudun - 75109;48.8763290374387;2.3318045685106;19;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2724;Notre-Dame de Lorette;Rue de Chateaudun - 75109;48.8760505542374;2.33790869203761;20;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
3052;Saint-Georges;Place Saint-Georges - 75109;48.8785939552362;2.33782696891702;21;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2796;Pigalle;26 boulevard de Clichy - 75118;48.8824225284176;2.33725468210153;22;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2004;Abbesses;Place des Abbesses - 75118;48.8843997149084;2.33839938417104;23;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2536;Lamarck-Caulaincourt;Lamarck 53/53 bis rue - 75118;48.8897381077178;2.33914908667412;24;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2496;Jules Joffrin;2 place Jules Joffrin - 75118;48.8924969769303;2.3443284105515;25;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2660;Marcadet-Poissonniers;88 boulevard Barbès - 75118;48.8915439306306;2.34937111538191;26;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2668;Marx-Dormoy;4 rue de la Chapelle - 75118;48.8903740812211;2.35979700867061;27;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2892;Porte de la Chapelle;Rue Raymond Queneau - 75118;48.8979593432415;2.35925506957965;28;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2396;Front Populaire;Place du Front Populaire - 93001;48.9066665878747;2.36523013585438;29;1488308;2280396;0;12;MAIRIE D'ISSY;FRONT POPULAIRE
2396;Front Populaire;Place du Front Populaire - 93001;48.9066665878747;2.36523013585438;1;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2892;Porte de la Chapelle;Rue Raymond Queneau - 75118;48.8979593432415;2.35925506957965;2;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2668;Marx-Dormoy;4 rue de la Chapelle - 75118;48.8903740812211;2.35979700867061;3;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2660;Marcadet-Poissonniers;88 boulevard Barbès - 75118;48.8915439306306;2.34937111538191;4;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2496;Jules Joffrin;2 place Jules Joffrin - 75118;48.8924969769303;2.3443284105515;5;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2536;Lamarck-Caulaincourt;Lamarck 53/53 bis rue - 75118;48.8897381077178;2.33914908667412;6;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2004;Abbesses;Place des Abbesses - 75118;48.8843997149084;2.33839938417104;7;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2796;Pigalle;26 boulevard de Clichy - 75118;48.8824225284176;2.33725468210153;8;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
3052;Saint-Georges;Place Saint-Georges - 75109;48.8785939552362;2.33782696891702;9;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2724;Notre-Dame de Lorette;Rue de Chateaudun - 75109;48.8760505542374;2.33790869203761;10;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
3152;Trinité-d'Estienne d'Orves;50 rue de Chateaudun - 75109;48.8763290374387;2.3318045685106;11;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
3064;Saint-Lazare;Rue de l' Arcade - 75108;48.8760678143526;2.32418810077101;12;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2600;Madeleine;Rue De Sèze - 75108;48.8697947152178;2.32461201202227;13;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2260;Concorde;Place de la Concorde - 75108;48.8656780964178;2.32119377180187;14;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2040;Assemblée Nationale;Angle avec le 239 bd Saint-Germain et la rue de Courty - 75107;48.8614539042949;2.32030969050736;15;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
3120;Solférino;Rue de Solférino - 75107;48.8585333595082;2.32308924878721;16;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
3020;Rue du Bac;Terre-plein face au 2 boulevard Raspail - 75107;48.8558913378155;2.32570499389931;17;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
3108;Sèvres-Babylone;Square Boucicaut - 75107;48.8509392884308;2.32611465482228;18;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2980;Rennes;Terre-plein face au 78 boulevard Raspail - 75106;48.8481982688248;2.32802174862811;19;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2728;Notre-Dame des Champs;Terre-plein face au 112 boulevard Raspail - 75106;48.8447830483301;2.32844448329272;20;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2708;Montparnasse-Bienvenue;Raoul Dautry place. SNCF Montparnasse - 75114;48.8420770201873;2.32101044955512;21;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2376;Falguière;138 rue du Cherche-Midi - 75115;48.844323383002;2.3175646761806;22;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2764;Pasteur;183 rue de Vaugirard - 75115;48.8420128040577;2.31329004383549;23;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
3200;Volontaires;25 rue des Volontaires - 75115;48.8414184426777;2.30799364938666;24;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
3172;Vaugirard Adolphe Chérioux;Square de Vergenne - 75115;48.8394392812395;2.30107804247393;25;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2264;Convention;337 rue de Vaugirard - 75115;48.8371369495626;2.29639609015556;26;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2920;Porte de Versailles;Palais des Sports - 75115;48.832253452749;2.28786413781919;27;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2272;Corentin-Celton;Rue Ernest Renan - 92040;48.8946815419881;2.38230219397424;28;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2604;Mairie d'Issy;Rue du Général Leclerc - 92040;48.8243465260184;2.27356582960065;29;1488309;2280396;1;12;MAIRIE D'ISSY;FRONT POPULAIRE
2228;Châtillon Montrouge;r. de l'Avenir - 92020;48.8102833635108;2.30128887097595;1;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2228;Châtillon Montrouge;r. de l'Avenir - 92020;48.8102833635108;2.30128887097595;1;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2648;Malakoff-Rue Etienne Dolet;87 rue Guy Môquet - 92020;48.814704060567;2.29728473017064;2;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2648;Malakoff-Rue Etienne Dolet;87 rue Guy Môquet - 92020;48.814704060567;2.29728473017064;2;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2644;Malakoff-Plateau de Vanves;r. Jean Bleuzen - 92020;48.8224426939998;2.29793210532873;3;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2644;Malakoff-Plateau de Vanves;r. Jean Bleuzen - 92020;48.8224426939998;2.29793210532873;3;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2916;Porte de Vanves;9 boulevard Brune - 75114;48.8277653265897;2.30431235076306;4;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2916;Porte de Vanves;9 boulevard Brune - 75114;48.8277653265897;2.30431235076306;4;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2816;Plaisance;Rue Raymond Losserand - 75114;48.8317580937884;2.31386654984816;5;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2816;Plaisance;Rue Raymond Losserand - 75114;48.8317580937884;2.31386654984816;5;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2780;Pernety;Rue Niepce - 75114;48.8339338198109;2.31790897216328;6;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2780;Pernety;Rue Niepce - 75114;48.8339338198109;2.31790897216328;6;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2404;Gaîté;Rue de la Gaîté - 75114;48.8387518213886;2.32250918622471;7;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2404;Gaîté;Rue de la Gaîté - 75114;48.8387518213886;2.32250918622471;7;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2708;Montparnasse-Bienvenue;Raoul Dautry place. SNCF Montparnasse - 75114;48.8420770201873;2.32101044955512;8;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2708;Montparnasse-Bienvenue;Raoul Dautry place. SNCF Montparnasse - 75114;48.8420770201873;2.32101044955512;8;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2332;Duroc;bd du Montparnasse - 75107;48.8469925009228;2.31654234477023;9;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2332;Duroc;bd du Montparnasse - 75107;48.8469925009228;2.31654234477023;9;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3048;Saint-François-Xavier;Avenue de Villars - 75107;48.8509825598235;2.31442986460027;10;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3048;Saint-François-Xavier;Avenue de Villars - 75107;48.8509825598235;2.31442986460027;10;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3168;Varenne;13 boulevard des Invalides - 75107;48.8563930691985;2.31475436481029;11;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3168;Varenne;13 boulevard des Invalides - 75107;48.8563930691985;2.31475436481029;11;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2472;Invalides;Rue de l' Université - 75107;48.8608507896675;2.31454811262665;12;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2472;Invalides;Rue de l' Université - 75107;48.8608507896675;2.31454811262665;12;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2184;Champs-Elysées-Clémenceau;Clémenceau place - 75108;48.8673665704698;2.31419106339366;13;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2184;Champs-Elysées-Clémenceau;Clémenceau place - 75108;48.8673665704698;2.31419106339366;13;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2696;Miromesnil;29 rue de la Boétie - 75108;48.8734603255114;2.31604128891506;14;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2696;Miromesnil;29 rue de la Boétie - 75108;48.8734603255114;2.31604128891506;14;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3064;Saint-Lazare;Rue de l' Arcade - 75108;48.8760678143526;2.32418810077101;15;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3064;Saint-Lazare;Rue de l' Arcade - 75108;48.8760678143526;2.32418810077101;15;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2576;Liège;Terre-plein face au 21 rue de Liège - 75108;48.8795371663808;2.32685794727296;16;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2576;Liège;Terre-plein face au 21 rue de Liège - 75108;48.8795371663808;2.32685794727296;16;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2804;Place de Clichy;Terre-plein face au 7 place de Clichy - 75109;48.8832039998766;2.32726602464114;17;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2804;Place de Clichy;Terre-plein face au 7 place de Clichy - 75109;48.8832039998766;2.32726602464114;17;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2520;La Fourche;Avenue de Clichy - 75117;48.8874368425293;2.32572522201741;18;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2520;La Fourche;Avenue de Clichy - 75117;48.8874368425293;2.32572522201741;18;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2148;Brochant;Marché des Batignolles - 75117;48.8906266330241;2.32019112127533;19;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2452;Guy-Môquet;86 avenue de Saint-Ouen - 75118;48.8930090560512;2.32749583949049;19;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2884;Porte de Clichy;2 avenue de la Porte de Clichy - 75117;48.894436060298;2.31356566546523;20;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2912;Porte de Saint-Ouen;Rue Liebniz - 75118;48.8975117327715;2.32902164721221;20;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2432;Garibaldi;Avenue Gabriel Péri - 93070;48.9063821642264;2.33191047345893;21;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2612;Mairie de Clichy;Hôpital Gouin - 92024;48.9040054324296;2.30536812086686;21;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2400;Gabriel-Péri;Gare routière - 92004;48.9165748359832;2.29432896468706;22;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2624;Mairie de Saint-Ouen;Place de la République - 93070;48.9116216803838;2.33373696484209;22;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2176;Carrefour-Pleyel;Centre Paris - Pleyel - 93066;48.9199435050834;2.34390941978589;23;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2556;Les Agnettes;Angle rue des Bas et Rue Louis Calmel - 92004;48.9229163315091;2.28596389657663;23;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2036;Asnières-Gennevilliers Les Courtilles;Angle Boulevard Pierre de Coubertin / Avenue Lucien Lanternier - 92004;48.9302936228708;2.28376063319525;24;1197620;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3036;Saint-Denis - Porte de Paris;Stade de France - 93066;48.9299266652709;2.35618614918887;24;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2064;Basilique de Saint-Denis;Place du Cacquet - 93066;48.9364774926505;2.35963974530458;25;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3040;Saint-Denis-Université;Gare Routière - 93066;48.9461108724874;2.3620451929906;26;1197621;2280400;0;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2036;Asnières-Gennevilliers Les Courtilles;Angle Boulevard Pierre de Coubertin / Avenue Lucien Lanternier - 92004;48.9302936228708;2.28376063319525;1;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3040;Saint-Denis-Université;Gare Routière - 93066;48.9461108724874;2.3620451929906;1;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2064;Basilique de Saint-Denis;Place du Cacquet - 93066;48.9364774926505;2.35963974530458;2;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2556;Les Agnettes;Angle rue des Bas et Rue Louis Calmel - 92004;48.9229163315091;2.28596389657663;2;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2400;Gabriel-Péri;Gare routière - 92004;48.9165748359832;2.29432896468706;3;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3036;Saint-Denis - Porte de Paris;Stade de France - 93066;48.9299266652709;2.35618614918887;3;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2176;Carrefour-Pleyel;Centre Paris - Pleyel - 93066;48.9199435050834;2.34390941978589;4;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2612;Mairie de Clichy;Hôpital Gouin - 92024;48.9040054324296;2.30536812086686;4;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2624;Mairie de Saint-Ouen;Place de la République - 93070;48.9116216803838;2.33373696484209;5;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2884;Porte de Clichy;2 avenue de la Porte de Clichy - 75117;48.894436060298;2.31356566546523;5;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2148;Brochant;Marché des Batignolles - 75117;48.8906266330241;2.32019112127533;6;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2432;Garibaldi;Avenue Gabriel Péri - 93070;48.9063821642264;2.33191047345893;6;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2520;La Fourche;Avenue de Clichy - 75117;48.8874368425293;2.32572522201741;7;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2912;Porte de Saint-Ouen;Rue Liebniz - 75118;48.8975117327715;2.32902164721221;7;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2452;Guy-Môquet;86 avenue de Saint-Ouen - 75118;48.8930090560512;2.32749583949049;8;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2804;Place de Clichy;Terre-plein face au 7 place de Clichy - 75109;48.8832039998766;2.32726602464114;8;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2520;La Fourche;Avenue de Clichy - 75117;48.8874368425293;2.32572522201741;9;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2576;Liège;Terre-plein face au 21 rue de Liège - 75108;48.8795371663808;2.32685794727296;9;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2804;Place de Clichy;Terre-plein face au 7 place de Clichy - 75109;48.8832039998766;2.32726602464114;10;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3064;Saint-Lazare;Rue de l' Arcade - 75108;48.8760678143526;2.32418810077101;10;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2576;Liège;Terre-plein face au 21 rue de Liège - 75108;48.8795371663808;2.32685794727296;11;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
